asset_id,asset_type,asset_category
asset_8792,Infusion Pump,Medical
asset_8793,Server,IT
asset_8794,PC,IT
asset_8795,Laptop,IT
asset_8796,MRI Scanner,Medical
asset_8797,Server,IT
asset_8798,Server,IT
asset_8799,PC,IT
asset_8800,ECG,Medical
asset_8801,Infusion Pump,Medical
asset_8802,PC,IT
asset_8803,Infusion Pump,Medical
asset_8804,Server,IT
asset_8805,Server,IT
asset_8806,PC,IT
asset_8807,Laptop,IT
asset_8808,Laptop,IT
asset_8809,PC,IT
asset_8810,Server,IT
asset_8811,PC,IT
asset_8812,ECG,Medical
asset_8813,Laptop,IT
asset_8814,PC,IT
asset_8815,ECG,Medical
asset_8816,Laptop,IT
asset_8817,PC,IT
asset_8818,PC,IT
asset_8819,PC,IT
asset_8820,Laptop,IT
asset_8821,Server,IT
asset_8822,Laptop,IT
asset_8823,PC,IT
asset_8824,ECG,Medical
asset_8825,PC,IT
asset_8826,PC,IT
asset_8827,Server,IT
asset_8828,PC,IT
asset_8829,Server,IT
asset_8830,Server,IT
asset_8831,ECG,Medical
asset_8832,Server,IT
asset_8833,Laptop,IT
asset_8834,Laptop,IT
asset_8835,ECG,Medical
asset_8836,MRI Scanner,Medical
asset_8837,Server,IT
asset_8838,Laptop,IT
asset_8839,Server,IT
asset_8840,PC,IT
asset_8841,PC,IT
asset_8842,Infusion Pump,Medical
asset_8843,Laptop,IT
asset_8844,ECG,Medical
asset_8845,Laptop,IT
asset_8846,MRI Scanner,Medical
asset_8847,Server,IT
asset_8848,Laptop,IT
asset_8849,ECG,Medical
asset_8850,Server,IT
asset_8851,ECG,Medical
asset_8852,Laptop,IT
asset_8853,PC,IT
asset_8854,MRI Scanner,Medical
asset_8855,MRI Scanner,Medical
asset_8856,PC,IT
asset_8857,Laptop,IT
asset_8858,MRI Scanner,Medical
asset_8859,PC,IT
asset_8860,Server,IT
asset_8861,Laptop,IT
asset_8862,MRI Scanner,Medical
asset_8863,Infusion Pump,Medical
asset_8864,Laptop,IT
asset_8865,PC,IT
asset_8866,Laptop,IT
asset_8867,PC,IT
asset_8868,Server,IT
asset_8869,Server,IT
asset_8870,Laptop,IT
asset_8871,Infusion Pump,Medical
asset_8872,ECG,Medical
asset_8873,Laptop,IT
asset_8874,Server,IT
asset_8875,PC,IT
asset_8876,PC,IT
asset_8877,PC,IT
asset_8878,Laptop,IT
asset_8879,PC,IT
asset_8880,Laptop,IT
asset_8881,Server,IT
asset_8882,Server,IT
asset_8883,PC,IT
asset_8884,Laptop,IT
asset_8885,Infusion Pump,Medical
asset_8886,PC,IT
asset_8887,PC,IT
asset_8888,PC,IT
asset_8889,Laptop,IT
asset_8890,Server,IT
asset_8891,Infusion Pump,Medical
asset_8892,MRI Scanner,Medical
asset_8893,ECG,Medical
asset_8894,Server,IT
asset_8895,PC,IT
asset_8896,Server,IT
asset_8897,Server,IT
asset_8898,Laptop,IT
asset_8899,Infusion Pump,Medical
asset_8900,Server,IT
asset_8901,PC,IT
asset_8902,MRI Scanner,Medical
asset_8903,Laptop,IT
asset_8904,Server,IT
asset_8905,Laptop,IT
asset_8906,MRI Scanner,Medical
asset_8907,ECG,Medical
asset_8908,PC,IT
asset_8909,Server,IT
asset_8910,Server,IT
asset_8911,ECG,Medical
asset_8912,Laptop,IT
asset_8913,Server,IT
asset_8914,Server,IT
asset_8915,Laptop,IT
asset_8916,PC,IT
asset_8917,Server,IT
asset_8918,PC,IT
asset_8919,Server,IT
asset_8920,ECG,Medical
asset_8921,PC,IT
asset_8922,MRI Scanner,Medical
asset_8923,PC,IT
asset_8924,Server,IT
asset_8925,ECG,Medical
asset_8926,Infusion Pump,Medical
asset_8927,MRI Scanner,Medical
asset_8928,Server,IT
asset_8929,PC,IT
asset_8930,PC,IT
asset_8931,ECG,Medical
asset_8932,Laptop,IT
asset_8933,Infusion Pump,Medical
asset_8934,Laptop,IT
asset_8935,Laptop,IT
asset_8936,ECG,Medical
asset_8937,Laptop,IT
asset_8938,PC,IT
asset_8939,Laptop,IT
asset_8940,Laptop,IT
asset_8941,MRI Scanner,Medical
asset_8942,Laptop,IT
asset_8943,PC,IT
asset_8944,Server,IT
asset_8945,Server,IT
asset_8946,Server,IT
asset_8947,Laptop,IT
asset_8948,Laptop,IT
asset_8949,Server,IT
asset_8950,Laptop,IT
asset_8951,Laptop,IT
asset_8952,PC,IT
asset_8953,Server,IT
asset_8954,Server,IT
asset_8955,Laptop,IT
asset_8956,Laptop,IT
asset_8957,Laptop,IT
asset_8958,Server,IT
asset_8959,MRI Scanner,Medical
asset_8960,ECG,Medical
asset_8961,MRI Scanner,Medical
asset_8962,PC,IT
asset_8963,Laptop,IT
asset_8964,Server,IT
asset_8965,Laptop,IT
asset_8966,PC,IT
asset_8967,PC,IT
asset_8968,ECG,Medical
asset_8969,Server,IT
asset_8970,Server,IT
asset_8971,Server,IT
asset_8972,Laptop,IT
asset_8973,Server,IT
asset_8974,Infusion Pump,Medical
asset_8975,Infusion Pump,Medical
asset_8976,Laptop,IT
asset_8977,Infusion Pump,Medical
asset_8978,Server,IT
asset_8979,ECG,Medical
asset_8980,Server,IT
asset_8981,ECG,Medical
asset_8982,Server,IT
asset_8983,Laptop,IT
asset_8984,ECG,Medical
asset_8985,ECG,Medical
asset_8986,MRI Scanner,Medical
asset_8987,Server,IT
asset_8988,PC,IT
asset_8989,ECG,Medical
asset_8990,ECG,Medical
asset_8991,Server,IT
asset_8992,Laptop,IT
asset_8993,MRI Scanner,Medical
asset_8994,ECG,Medical
asset_8995,ECG,Medical
asset_8996,PC,IT
asset_8997,Server,IT
asset_8998,Laptop,IT
asset_8999,PC,IT
asset_9000,Server,IT
asset_9001,Server,IT
asset_9002,PC,IT
asset_9003,Server,IT
asset_9004,Server,IT
asset_9005,PC,IT
asset_9006,PC,IT
asset_9007,PC,IT
asset_9008,PC,IT
asset_9009,Laptop,IT
asset_9010,PC,IT
asset_9011,Server,IT
asset_9012,PC,IT
asset_9013,Server,IT
asset_9014,Infusion Pump,Medical
asset_9015,Server,IT
asset_9016,Server,IT
asset_9017,PC,IT
asset_9018,PC,IT
asset_9019,Laptop,IT
asset_9020,Laptop,IT
asset_9021,PC,IT
asset_9022,PC,IT
asset_9023,ECG,Medical
asset_9024,Laptop,IT
asset_9025,Server,IT
asset_9026,MRI Scanner,Medical
asset_9027,Server,IT
asset_9028,ECG,Medical
asset_9029,ECG,Medical
asset_9030,Server,IT
asset_9031,Laptop,IT
asset_9032,Laptop,IT
asset_9033,PC,IT
asset_9034,MRI Scanner,Medical
asset_9035,Infusion Pump,Medical
asset_9036,ECG,Medical
asset_9037,PC,IT
asset_9038,Server,IT
asset_9039,PC,IT
asset_9040,PC,IT
asset_9041,ECG,Medical
asset_9042,Laptop,IT
asset_9043,Server,IT
asset_9044,Server,IT
asset_9045,Server,IT
asset_9046,PC,IT
asset_9047,Laptop,IT
asset_9048,MRI Scanner,Medical
asset_9049,Server,IT
asset_9050,Server,IT
asset_9051,MRI Scanner,Medical
asset_9052,PC,IT
asset_9053,Infusion Pump,Medical
asset_9054,Server,IT
asset_9055,Laptop,IT
asset_9056,PC,IT
asset_9057,PC,IT
asset_9058,Server,IT
asset_9059,Infusion Pump,Medical
asset_9060,ECG,Medical
asset_9061,Laptop,IT
asset_9062,Laptop,IT
asset_9063,Laptop,IT
asset_9064,PC,IT
asset_9065,Laptop,IT
asset_9066,PC,IT
asset_9067,ECG,Medical
asset_9068,MRI Scanner,Medical
asset_9069,Server,IT
asset_9070,Server,IT
asset_9071,ECG,Medical
asset_9072,ECG,Medical
asset_9073,PC,IT
asset_9074,PC,IT
asset_9075,MRI Scanner,Medical
asset_9076,MRI Scanner,Medical
asset_9077,MRI Scanner,Medical
asset_9078,Laptop,IT
asset_9079,ECG,Medical
asset_9080,Laptop,IT
asset_9081,ECG,Medical
asset_9082,Laptop,IT
asset_9083,PC,IT
asset_9084,PC,IT
asset_9085,ECG,Medical
asset_9086,MRI Scanner,Medical
asset_9087,Laptop,IT
asset_9088,Laptop,IT
asset_9089,Server,IT
asset_9090,Server,IT
asset_9091,Laptop,IT
asset_9092,Server,IT
asset_9093,ECG,Medical
asset_9094,Infusion Pump,Medical
asset_9095,Server,IT
asset_9096,Infusion Pump,Medical
asset_9097,MRI Scanner,Medical
asset_9098,Laptop,IT
asset_9099,Server,IT
asset_9100,Laptop,IT
asset_9101,MRI Scanner,Medical
asset_9102,Laptop,IT
asset_9103,PC,IT
asset_9104,Laptop,IT
asset_9105,Laptop,IT
asset_9106,PC,IT
asset_9107,Server,IT
asset_9108,PC,IT
asset_9109,MRI Scanner,Medical
asset_9110,PC,IT
asset_9111,Server,IT
asset_9112,Laptop,IT
asset_9113,Infusion Pump,Medical
asset_9114,PC,IT
asset_9115,Server,IT
asset_9116,Laptop,IT
asset_9117,Server,IT
asset_9118,Laptop,IT
asset_9119,Infusion Pump,Medical
asset_9120,Server,IT
asset_9121,Server,IT
asset_9122,Server,IT
asset_9123,PC,IT
asset_9124,Laptop,IT
asset_9125,ECG,Medical
asset_9126,Server,IT
asset_9127,Server,IT
asset_9128,MRI Scanner,Medical
asset_9129,Laptop,IT
asset_9130,Server,IT
asset_9131,Laptop,IT
asset_9132,Laptop,IT
asset_9133,Laptop,IT
asset_9134,MRI Scanner,Medical
asset_9135,Laptop,IT
asset_9136,ECG,Medical
asset_9137,Server,IT
asset_9138,Laptop,IT
asset_9139,Server,IT
asset_9140,Infusion Pump,Medical
asset_9141,Server,IT
asset_9142,MRI Scanner,Medical
asset_9143,ECG,Medical
asset_9144,Laptop,IT
asset_9145,Server,IT
asset_9146,Infusion Pump,Medical
asset_9147,Infusion Pump,Medical
asset_9148,Server,IT
asset_9149,Laptop,IT
asset_9150,Server,IT
asset_9151,MRI Scanner,Medical
asset_9152,PC,IT
asset_9153,PC,IT
asset_9154,Server,IT
asset_9155,Server,IT
asset_9156,Server,IT
asset_9157,PC,IT
asset_9158,ECG,Medical
asset_9159,PC,IT
asset_9160,Laptop,IT
asset_9161,Infusion Pump,Medical
asset_9162,MRI Scanner,Medical
asset_9163,PC,IT
asset_9164,Infusion Pump,Medical
asset_9165,Server,IT
asset_9166,ECG,Medical
asset_9167,Server,IT
asset_9168,Server,IT
asset_9169,PC,IT
asset_9170,Server,IT
asset_9171,Server,IT
asset_9172,Laptop,IT
asset_9173,Server,IT
asset_9174,Laptop,IT
asset_9175,PC,IT
asset_9176,Server,IT
asset_9177,PC,IT
asset_9178,Infusion Pump,Medical
asset_9179,Server,IT
asset_9180,Server,IT
asset_9181,Server,IT
asset_9182,PC,IT
asset_9183,Laptop,IT
asset_9184,ECG,Medical
asset_9185,Server,IT
asset_9186,Laptop,IT
asset_9187,MRI Scanner,Medical
asset_9188,Laptop,IT
asset_9189,Infusion Pump,Medical
asset_9190,Infusion Pump,Medical
asset_9191,Server,IT
asset_9192,Laptop,IT
asset_9193,Laptop,IT
asset_9194,Laptop,IT
asset_9195,Laptop,IT
asset_9196,MRI Scanner,Medical
asset_9197,Laptop,IT
asset_9198,Laptop,IT
asset_9199,ECG,Medical
asset_9200,MRI Scanner,Medical
asset_9201,Infusion Pump,Medical
asset_9202,PC,IT
asset_9203,Server,IT
asset_9204,Infusion Pump,Medical
asset_9205,PC,IT
asset_9206,PC,IT
asset_9207,MRI Scanner,Medical
asset_9208,MRI Scanner,Medical
asset_9209,Laptop,IT
asset_9210,PC,IT
asset_9211,Server,IT
asset_9212,Infusion Pump,Medical
asset_9213,Laptop,IT
asset_9214,MRI Scanner,Medical
asset_9215,Laptop,IT
asset_9216,Laptop,IT
asset_9217,Laptop,IT
asset_9218,Laptop,IT
asset_9219,PC,IT
asset_9220,PC,IT
asset_9221,ECG,Medical
asset_9222,Laptop,IT
asset_9223,Server,IT
asset_9224,MRI Scanner,Medical
asset_9225,PC,IT
asset_9226,PC,IT
asset_9227,Infusion Pump,Medical
asset_9228,Server,IT
asset_9229,MRI Scanner,Medical
asset_9230,Infusion Pump,Medical
asset_9231,Laptop,IT
asset_9232,PC,IT
asset_9233,PC,IT
asset_9234,Laptop,IT
asset_9235,MRI Scanner,Medical
asset_9236,Laptop,IT
asset_9237,ECG,Medical
asset_9238,ECG,Medical
asset_9239,MRI Scanner,Medical
asset_9240,Server,IT
asset_9241,Laptop,IT
asset_9242,MRI Scanner,Medical
asset_9243,ECG,Medical
asset_9244,Infusion Pump,Medical
asset_9245,Infusion Pump,Medical
asset_9246,Laptop,IT
asset_9247,MRI Scanner,Medical
asset_9248,Server,IT
asset_9249,Server,IT
asset_9250,Infusion Pump,Medical
asset_9251,ECG,Medical
asset_9252,MRI Scanner,Medical
asset_9253,Server,IT
asset_9254,Laptop,IT
asset_9255,Server,IT
asset_9256,Laptop,IT
asset_9257,Infusion Pump,Medical
asset_9258,Laptop,IT
asset_9259,ECG,Medical
asset_9260,Laptop,IT
asset_9261,Laptop,IT
asset_9262,PC,IT
asset_9263,Server,IT
asset_9264,PC,IT
asset_9265,MRI Scanner,Medical
asset_9266,ECG,Medical
asset_9267,Server,IT
asset_9268,Server,IT
asset_9269,Server,IT
asset_9270,Server,IT
asset_9271,Laptop,IT
asset_9272,Laptop,IT
asset_9273,Infusion Pump,Medical
asset_9274,Server,IT
asset_9275,PC,IT
asset_9276,Laptop,IT
asset_9277,ECG,Medical
asset_9278,Infusion Pump,Medical
asset_9279,Laptop,IT
asset_9280,ECG,Medical
asset_9281,Server,IT
asset_9282,Infusion Pump,Medical
asset_9283,Laptop,IT
asset_9284,Server,IT
asset_9285,PC,IT
asset_9286,Server,IT
asset_9287,Server,IT
asset_9288,MRI Scanner,Medical
asset_9289,ECG,Medical
asset_9290,Server,IT
asset_9291,PC,IT
asset_9292,Infusion Pump,Medical
asset_9293,Laptop,IT
asset_9294,Laptop,IT
asset_9295,Server,IT
asset_9296,PC,IT
asset_9297,Infusion Pump,Medical
asset_9298,MRI Scanner,Medical
asset_9299,PC,IT
asset_9300,PC,IT
asset_9301,Server,IT
asset_9302,Laptop,IT
asset_9303,Server,IT
asset_9304,PC,IT
asset_9305,PC,IT
asset_9306,ECG,Medical
asset_9307,PC,IT
asset_9308,Laptop,IT
asset_9309,Infusion Pump,Medical
asset_9310,Server,IT
asset_9311,PC,IT
asset_9312,MRI Scanner,Medical
asset_9313,PC,IT
asset_9314,Laptop,IT
asset_9315,Laptop,IT
asset_9316,PC,IT
asset_9317,PC,IT
asset_9318,Infusion Pump,Medical
asset_9319,Laptop,IT
asset_9320,ECG,Medical
asset_9321,Laptop,IT
asset_9322,Server,IT
asset_9323,Infusion Pump,Medical
asset_9324,Server,IT
asset_9325,Infusion Pump,Medical
asset_9326,Laptop,IT
asset_9327,Infusion Pump,Medical
asset_9328,PC,IT
asset_9329,Laptop,IT
asset_9330,Laptop,IT
asset_9331,Laptop,IT
asset_9332,Laptop,IT
asset_9333,Laptop,IT
asset_9334,Server,IT
asset_9335,Laptop,IT
asset_9336,PC,IT
asset_9337,MRI Scanner,Medical
asset_9338,PC,IT
asset_9339,Server,IT
asset_9340,ECG,Medical
asset_9341,Server,IT
asset_9342,Infusion Pump,Medical
asset_9343,Laptop,IT
asset_9344,Server,IT
asset_9345,Server,IT
asset_9346,Server,IT
asset_9347,PC,IT
asset_9348,ECG,Medical
asset_9349,Server,IT
asset_9350,Server,IT
asset_9351,Laptop,IT
asset_9352,Laptop,IT
asset_9353,PC,IT
asset_9354,Infusion Pump,Medical
asset_9355,Server,IT
asset_9356,Infusion Pump,Medical
asset_9357,Laptop,IT
asset_9358,PC,IT
asset_9359,MRI Scanner,Medical
asset_9360,PC,IT
asset_9361,Laptop,IT
asset_9362,PC,IT
asset_9363,MRI Scanner,Medical
asset_9364,Server,IT
asset_9365,MRI Scanner,Medical
asset_9366,Laptop,IT
asset_9367,Laptop,IT
asset_9368,Server,IT
asset_9369,ECG,Medical
asset_9370,Laptop,IT
asset_9371,ECG,Medical
asset_9372,Server,IT
asset_9373,Infusion Pump,Medical
asset_9374,Laptop,IT
asset_9375,Laptop,IT
asset_9376,Infusion Pump,Medical
asset_9377,MRI Scanner,Medical
asset_9378,Laptop,IT
asset_9379,Laptop,IT
asset_9380,Server,IT
asset_9381,PC,IT
asset_9382,Server,IT
asset_9383,PC,IT
asset_9384,MRI Scanner,Medical
asset_9385,Laptop,IT
asset_9386,Infusion Pump,Medical
asset_9387,PC,IT
asset_9388,Infusion Pump,Medical
asset_9389,Server,IT
asset_9390,Laptop,IT
asset_9391,Server,IT
asset_9392,ECG,Medical
asset_9393,PC,IT
asset_9394,Laptop,IT
asset_9395,Laptop,IT
asset_9396,MRI Scanner,Medical
asset_9397,Laptop,IT
asset_9398,Server,IT
asset_9399,Server,IT
asset_9400,Laptop,IT
asset_9401,Laptop,IT
asset_9402,Server,IT
asset_9403,PC,IT
asset_9404,Server,IT
asset_9405,Server,IT
asset_9406,MRI Scanner,Medical
asset_9407,PC,IT
asset_9408,Laptop,IT
asset_9409,Server,IT
asset_9410,PC,IT
asset_9411,Laptop,IT
asset_9412,PC,IT
asset_9413,PC,IT
asset_9414,Infusion Pump,Medical
asset_9415,ECG,Medical
asset_9416,PC,IT
asset_9417,ECG,Medical
asset_9418,Server,IT
asset_9419,Server,IT
asset_9420,Server,IT
asset_9421,Server,IT
asset_9422,Infusion Pump,Medical
asset_9423,Laptop,IT
asset_9424,MRI Scanner,Medical
asset_9425,PC,IT
asset_9426,MRI Scanner,Medical
asset_9427,Server,IT
asset_9428,Server,IT
asset_9429,ECG,Medical
asset_9430,PC,IT
asset_9431,Server,IT
asset_9432,Laptop,IT
asset_9433,Server,IT
asset_9434,Server,IT
asset_9435,ECG,Medical
asset_9436,Laptop,IT
asset_9437,Server,IT
asset_9438,Laptop,IT
asset_9439,PC,IT
asset_9440,Infusion Pump,Medical
asset_9441,PC,IT
asset_9442,Laptop,IT
asset_9443,Server,IT
asset_9444,PC,IT
asset_9445,PC,IT
asset_9446,Laptop,IT
asset_9447,Laptop,IT
asset_9448,Laptop,IT
asset_9449,Laptop,IT
asset_9450,Server,IT
asset_9451,ECG,Medical
asset_9452,Laptop,IT
asset_9453,PC,IT
asset_9454,Infusion Pump,Medical
asset_9455,PC,IT
asset_9456,MRI Scanner,Medical
asset_9457,Laptop,IT
asset_9458,Server,IT
asset_9459,PC,IT
asset_9460,Laptop,IT
asset_9461,PC,IT
asset_9462,ECG,Medical
asset_9463,Infusion Pump,Medical
asset_9464,Infusion Pump,Medical
asset_9465,Laptop,IT
asset_9466,MRI Scanner,Medical
asset_9467,MRI Scanner,Medical
asset_9468,PC,IT
asset_9469,PC,IT
asset_9470,PC,IT
asset_9471,Infusion Pump,Medical
asset_9472,PC,IT
asset_9473,Laptop,IT
asset_9474,PC,IT
asset_9475,Infusion Pump,Medical
asset_9476,Laptop,IT
asset_9477,PC,IT
asset_9478,PC,IT
asset_9479,PC,IT
asset_9480,Laptop,IT
asset_9481,Infusion Pump,Medical
asset_9482,Infusion Pump,Medical
asset_9483,Server,IT
asset_9484,ECG,Medical
asset_9485,Laptop,IT
asset_9486,Infusion Pump,Medical
asset_9487,Laptop,IT
asset_9488,PC,IT
asset_9489,Laptop,IT
asset_9490,PC,IT
asset_9491,ECG,Medical
asset_9492,ECG,Medical
asset_9493,PC,IT
asset_9494,Server,IT
asset_9495,PC,IT
asset_9496,Server,IT
asset_9497,MRI Scanner,Medical
asset_9498,Infusion Pump,Medical
asset_9499,PC,IT
asset_9500,Server,IT
asset_9501,PC,IT
asset_9502,Laptop,IT
asset_9503,Server,IT
asset_9504,PC,IT
asset_9505,Laptop,IT
asset_9506,Server,IT
asset_9507,PC,IT
asset_9508,Laptop,IT
asset_9509,Server,IT
asset_9510,ECG,Medical
asset_9511,PC,IT
asset_9512,PC,IT
asset_9513,PC,IT
asset_9514,Server,IT
asset_9515,Server,IT
asset_9516,Laptop,IT
asset_9517,Laptop,IT
asset_9518,PC,IT
asset_9519,PC,IT
asset_9520,PC,IT
asset_9521,PC,IT
asset_9522,ECG,Medical
asset_9523,Laptop,IT
asset_9524,Server,IT
asset_9525,ECG,Medical
asset_9526,MRI Scanner,Medical
asset_9527,ECG,Medical
asset_9528,ECG,Medical
asset_9529,PC,IT
asset_9530,Server,IT
asset_9531,PC,IT
asset_9532,Laptop,IT
asset_9533,Laptop,IT
asset_9534,Laptop,IT
asset_9535,MRI Scanner,Medical
asset_9536,Server,IT
asset_9537,ECG,Medical
asset_9538,Server,IT
asset_9539,Server,IT
asset_9540,PC,IT
asset_9541,Server,IT
asset_9542,MRI Scanner,Medical
asset_9543,PC,IT
asset_9544,PC,IT
asset_9545,Laptop,IT
asset_9546,PC,IT
asset_9547,Server,IT
asset_9548,Infusion Pump,Medical
asset_9549,PC,IT
asset_9550,Server,IT
asset_9551,ECG,Medical
asset_9552,MRI Scanner,Medical
asset_9553,Server,IT
asset_9554,Laptop,IT
asset_9555,Laptop,IT
asset_9556,PC,IT
asset_9557,Infusion Pump,Medical
asset_9558,PC,IT
asset_9559,Laptop,IT
asset_9560,Laptop,IT
asset_9561,Server,IT
asset_9562,ECG,Medical
asset_9563,Laptop,IT
asset_9564,Laptop,IT
asset_9565,Server,IT
asset_9566,ECG,Medical
asset_9567,Laptop,IT
asset_9568,PC,IT
asset_9569,PC,IT
asset_9570,Server,IT
asset_9571,ECG,Medical
asset_9572,Server,IT
asset_9573,Laptop,IT
asset_9574,PC,IT
asset_9575,PC,IT
asset_9576,Laptop,IT
asset_9577,Infusion Pump,Medical
asset_9578,PC,IT
asset_9579,Server,IT
asset_9580,PC,IT
asset_9581,PC,IT
asset_9582,Laptop,IT
asset_9583,Server,IT
asset_9584,PC,IT
asset_9585,PC,IT
asset_9586,PC,IT
asset_9587,Laptop,IT
asset_9588,Laptop,IT
asset_9589,PC,IT
asset_9590,Laptop,IT
asset_9591,Laptop,IT
asset_9592,Laptop,IT
asset_9593,MRI Scanner,Medical
asset_9594,ECG,Medical
asset_9595,ECG,Medical
asset_9596,PC,IT
asset_9597,PC,IT
asset_9598,ECG,Medical
asset_9599,PC,IT
asset_9600,Server,IT
asset_9601,MRI Scanner,Medical
asset_9602,Server,IT
asset_9603,PC,IT
asset_9604,MRI Scanner,Medical
asset_9605,Server,IT
asset_9606,MRI Scanner,Medical
asset_9607,PC,IT
asset_9608,Laptop,IT
asset_9609,ECG,Medical
asset_9610,MRI Scanner,Medical
asset_9611,PC,IT
asset_9612,Server,IT
asset_9613,Server,IT
asset_9614,Infusion Pump,Medical
asset_9615,Laptop,IT
asset_9616,Server,IT
asset_9617,Infusion Pump,Medical
asset_9618,ECG,Medical
asset_9619,PC,IT
asset_9620,PC,IT
asset_9621,MRI Scanner,Medical
asset_9622,Laptop,IT
asset_9623,Infusion Pump,Medical
asset_9624,Laptop,IT
asset_9625,Laptop,IT
asset_9626,Infusion Pump,Medical
asset_9627,PC,IT
asset_9628,PC,IT
asset_9629,Laptop,IT
asset_9630,Laptop,IT
asset_9631,Server,IT
asset_9632,Server,IT
asset_9633,PC,IT
asset_9634,PC,IT
asset_9635,Laptop,IT
asset_9636,MRI Scanner,Medical
asset_9637,Laptop,IT
asset_9638,Server,IT
asset_9639,Laptop,IT
asset_9640,PC,IT
asset_9641,MRI Scanner,Medical
asset_9642,PC,IT
asset_9643,Laptop,IT
asset_9644,PC,IT
asset_9645,Laptop,IT
asset_9646,Server,IT
asset_9647,PC,IT
asset_9648,MRI Scanner,Medical
asset_9649,Infusion Pump,Medical
asset_9650,Server,IT
asset_9651,PC,IT
asset_9652,Laptop,IT
asset_9653,ECG,Medical
asset_9654,Server,IT
asset_9655,Server,IT
asset_9656,Laptop,IT
asset_9657,MRI Scanner,Medical
asset_9658,Laptop,IT
asset_9659,ECG,Medical
asset_9660,Laptop,IT
asset_9661,Server,IT
asset_9662,PC,IT
asset_9663,PC,IT
asset_9664,Server,IT
asset_9665,Server,IT
asset_9666,PC,IT
asset_9667,Server,IT
asset_9668,Server,IT
asset_9669,ECG,Medical
asset_9670,Laptop,IT
asset_9671,PC,IT
asset_9672,ECG,Medical
asset_9673,Server,IT
asset_9674,Laptop,IT
asset_9675,MRI Scanner,Medical
asset_9676,Laptop,IT
asset_9677,PC,IT
asset_9678,ECG,Medical
asset_9679,Server,IT
asset_9680,PC,IT
asset_9681,Laptop,IT
asset_9682,Laptop,IT
asset_9683,Server,IT
asset_9684,Server,IT
asset_9685,MRI Scanner,Medical
asset_9686,Server,IT
asset_9687,ECG,Medical
asset_9688,Server,IT
asset_9689,Laptop,IT
asset_9690,Laptop,IT
asset_9691,ECG,Medical
asset_9692,ECG,Medical
asset_9693,Server,IT
asset_9694,Laptop,IT
asset_9695,Laptop,IT
asset_9696,Laptop,IT
asset_9697,ECG,Medical
asset_9698,PC,IT
asset_9699,PC,IT
asset_9700,Laptop,IT
asset_9701,Server,IT
asset_9702,Laptop,IT
asset_9703,PC,IT
asset_9704,Laptop,IT
asset_9705,PC,IT
asset_9706,Infusion Pump,Medical
asset_9707,Server,IT
asset_9708,PC,IT
asset_9709,PC,IT
asset_9710,MRI Scanner,Medical
asset_9711,Infusion Pump,Medical
asset_9712,Laptop,IT
asset_9713,Laptop,IT
asset_9714,MRI Scanner,Medical
asset_9715,Server,IT
asset_9716,ECG,Medical
asset_9717,Laptop,IT
asset_9718,MRI Scanner,Medical
asset_9719,Laptop,IT
asset_9720,PC,IT
asset_9721,Laptop,IT
asset_9722,PC,IT
asset_9723,Laptop,IT
asset_9724,Infusion Pump,Medical
asset_9725,Laptop,IT
asset_9726,Server,IT
asset_9727,Infusion Pump,Medical
asset_9728,Laptop,IT
asset_9729,Laptop,IT
asset_9730,Server,IT
asset_9731,Laptop,IT
asset_9732,Laptop,IT
asset_9733,PC,IT
asset_9734,PC,IT
asset_9735,PC,IT
asset_9736,Server,IT
asset_9737,Server,IT
asset_9738,Infusion Pump,Medical
asset_9739,PC,IT
asset_9740,Infusion Pump,Medical
asset_9741,PC,IT
asset_9742,MRI Scanner,Medical
asset_9743,MRI Scanner,Medical
asset_9744,ECG,Medical
asset_9745,ECG,Medical
asset_9746,Infusion Pump,Medical
asset_9747,Infusion Pump,Medical
asset_9748,PC,IT
asset_9749,Laptop,IT
asset_9750,ECG,Medical
asset_9751,Laptop,IT
asset_9752,Laptop,IT
asset_9753,Laptop,IT
asset_9754,Laptop,IT
asset_9755,Laptop,IT
asset_9756,PC,IT
asset_9757,Infusion Pump,Medical
asset_9758,Server,IT
asset_9759,Infusion Pump,Medical
asset_9760,PC,IT
asset_9761,Laptop,IT
asset_9762,Server,IT
asset_9763,Laptop,IT
asset_9764,Laptop,IT
asset_9765,PC,IT
asset_9766,Server,IT
asset_9767,Infusion Pump,Medical
asset_9768,Infusion Pump,Medical
asset_9769,Infusion Pump,Medical
asset_9770,Laptop,IT
asset_9771,ECG,Medical
asset_9772,Laptop,IT
asset_9773,Server,IT
asset_9774,PC,IT
asset_9775,Laptop,IT
asset_9776,Laptop,IT
asset_9777,PC,IT
asset_9778,Server,IT
asset_9779,Server,IT
asset_9780,Server,IT
asset_9781,Laptop,IT
asset_9782,PC,IT
asset_9783,PC,IT
asset_9784,MRI Scanner,Medical
asset_9785,PC,IT
asset_9786,Laptop,IT
asset_9787,Laptop,IT
asset_9788,MRI Scanner,Medical
asset_9789,Laptop,IT
asset_9790,Server,IT
asset_9791,Laptop,IT
asset_9792,Laptop,IT
asset_9793,Laptop,IT
asset_9794,PC,IT
asset_9795,PC,IT
asset_9796,Laptop,IT
asset_9797,PC,IT
asset_9798,ECG,Medical
asset_9799,Server,IT
asset_9800,ECG,Medical
asset_9801,Server,IT
asset_9802,Server,IT
asset_9803,Server,IT
asset_9804,Laptop,IT
asset_9805,Laptop,IT
asset_9806,Server,IT
