connection_type,ip,mac,device_id,category,sub_category,manufacturer,type,model,serial_number,os,sw_fw_version,hw_version,vlan,connector_device_id,ap_name,ap_location,risk_score_points,risk_score
Gateway Connection,10.102.22.211 / 1210603097,00:10:7A:B9:05:44,CQPDUGVQDV,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,P1GQ4GI,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEGXZBHZ,AL43175414,albany > Building 1 > Floor 6,53,Medium
Wireless Connection,10.102.23.179,00:23:68:67:46:35,CQPDUGVQXH,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,NHARO,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,AL26345231,albany > Building 5 > Floor 8,76,Critical
Gateway Connection,10.102.22.30 / 1211475886,00:17:23:3A:A5:72,CQPDUGVYCU,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,KZ266BGY1A94,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDRLSIAQ,AL02775962,albany > Building 5 > Floor 8,53,Medium
Wireless Connection,10.102.24.15,84:25:3F:62:50:17,CQPDVNZOVU,Medical,Patient Devices,GE,ECG,MAC5500,BIVD9A,Proprietary C Executive,010B,N/A,102,N/A,AL47039577,albany > Building 1 > Floor 7,67,High
Wireless Connection,10.102.24.33,00:1A:FA:DA:22:F2,CQPDVNZPFR,Medical,Patient Devices,Welch Allyn,Vital Signs Monitor,VSM 6000,XH2Q8,Linux 3.2.67,2.40.01,N/A,102,N/A,AL55661418,albany > Building 5 > Floor 8,33,Very Low
Wireless Connection,10.102.22.213,00:10:7A:2C:B4:B2,CQPDVRKIXV,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,QXBO7,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CO33524814,columbia > Building 1 > Floor 3,68,High
Gateway Connection,10.102.22.252 / 1211128972,00:10:7A:6E:89:E0,CQPDVRKJHQ,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,MK3HVZU60O0Y,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDYMOAXE,CO94958069,columbia > Building 5 > Floor 4,58,Medium
Wireless Connection,10.102.22.68,00:10:7A:42:01:CF,CQPDVRKKLJ,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,HOSUEUBFE7,Proprietary Enea OSE,9.12.1.2,N/A,102,N/A,AL68175044,albany > Building 2 > Floor 1,77,Critical
Gateway Connection,10.102.22.138 / 1211458695,00:17:23:20:32:B3,CQPDVRKLEZ,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,Z0F9J2TLZRT,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEBHRUKB,CL74645696,clinton > Building 4 > Floor 2,42,Very Low
Wireless Connection,10.102.23.178,00:23:68:4C:C1:CC,CQPDVRKOFL,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,9QVM1ZFJ,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,AL36351316,albany > Building 1 > Floor 8,74,Critical
Gateway Connection,10.102.21.216 / 1211726450,00:23:68:AF:18:84,CQPDVRKSKG,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,9BOI6Q4O7C3,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDZXDFAW,CL14835376,clinton > Building 1 > Floor 9,54,Medium
Gateway Connection,10.102.21.255 / 1210657744,00:23:68:FC:1F:6E,CQPDVRKSUB,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,HFB0Z0E,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPDSWHCRX,WA00879363,washington > Building 5 > Floor 5,39,Very Low
Gateway Connection,10.102.22.30 / 1230880518,00:17:23:FD:0C:84,CQPDVRKTDW,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,W414K,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDRLSIAQ,AL86213079,albany > Building 5 > Floor 8,59,Medium
Wireless Connection,10.102.24.16,00:40:17:89:E1:D4,CQPDWYVWNU,Medical,Patient Devices,GE,ECG,MAC5500,ZMAQ2T7VTH4,Proprietary C Executive,010B,N/A,102,N/A,CO12704252,columbia > Building 3 > Floor 2,53,Medium
Gateway Connection,10.102.22.212 / 1211195295,00:10:7A:AA:6A:B8,CQPDXBZESP,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,MTLXNX2VX0M6,Proprietary Micro Digital SMX RTOS,9.15.1.2,N/A,102,CQPDZXCWID,BR22308265,bronx > Building 6 > Floor 9,55,Medium
Wireless Connection,10.102.22.105,00:23:68:73:8E:C4,CQPDXBZFWG,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,IR9ZWLZ9R,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,BR50398771,bronx > Building 4 > Floor 5,60,High
Gateway Connection,10.102.22.138 / 1211693979,00:17:23:E3:F2:CF,CQPDXBZGZT,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,0QR0A0TMV,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEBHRUKB,CL72023407,clinton > Building 4 > Floor 2,46,Medium
Gateway Connection,10.102.23.177 / 1211488541,00:10:7A:2C:65:E7,CQPDXBZKAF,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,N5JC5W,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDHPSITX,AL02814761,albany > Building 4 > Floor 2,49,Medium
Wireless Connection,10.102.21.191,00:05:B7:65:9F:75,CQPDXBZMSA,Medical,Clinical IoT,Capsule,Medical Device Integrator,Neuron 1,N/A,Windows XP Embedded,N/A,N/A,102,N/A,AL75383903,albany > Building 2 > Floor 7,56,Medium
Gateway Connection,10.102.21.216 / 1230174650,00:23:68:B9:B5:3C,CQPDXBZNLI,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,71V3V3Q2,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDZXDFAW,CL05605450,clinton > Building 1 > Floor 9,49,Medium
Gateway Connection,10.102.22.30 / 1210177833,00:17:23:3E:DA:D6,CQPDXBZOEY,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,JW9Z0TZHAW5,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPDRLSIAQ,AL82137783,albany > Building 5 > Floor 8,63,High
Gateway Connection,10.102.21.255 / 1230719296,00:23:68:71:F0:A0,CQPDXBZOOV,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,IN3C5R7IPF,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDSWHCRX,WA95847242,washington > Building 5 > Floor 5,40,Very Low
Wireless Connection,10.102.24.13,00:40:17:11:79:8C,CQPDYJSCSK,Medical,Patient Devices,GE,ECG,MAC5500,N80WGDQM,Proprietary C Executive,010B,N/A,102,N/A,BR03907551,bronx > Building 6 > Floor 4,46,Medium
Wireless Connection,10.102.24.124,00:1A:FA:48:6F:37,CQPDYJSIAI,Medical,Patient Devices,Welch Allyn,Vital Signs Monitor,VSM 6000,Q3OLVV8L1C,Linux 3.2.67,2.40.01,N/A,102,N/A,CL27437747,clinton > Building 3 > Floor 7,69,High
Wireless Connection,10.102.23.67,00:23:68:B8:27:7C,CQPDYMOADK,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,N9T0S,Proprietary Enea OSE,9.12.1.2,N/A,102,N/A,BR99323879,bronx > Building 6 > Floor 2,50,Medium
Gateway Connection,10.102.22.212 / 1230846004,00:10:7A:78:71:11,CQPDYMOANJ,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,OLUAU5KW,Proprietary Micro Digital SMX RTOS,8.4.5.0,N/A,102,CQPDZXCWID,BR51025774,bronx > Building 6 > Floor 9,51,Medium
Wireless Connection,10.102.22.252,00:10:7A:E6:2C:F5,CQPDYMOAXE,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,KO91A,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CO44029493,columbia > Building 5 > Floor 4,47,Medium
Gateway Connection,10.102.23.178 / 1230382315,00:23:68:A8:64:88,CQPDYMOEHP,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,I94IHH,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDVRKOFL,AL22570527,albany > Building 1 > Floor 8,31,Very Low
Wireless Connection,10.102.23.138,00:17:23:14:07:31,CQPDYMOFLE,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,QBVVCY,Proprietary Enea OSE,9.12.1.2,N/A,102,N/A,CL55859054,clinton > Building 1 > Floor 6,38,Very Low
Gateway Connection,10.102.22.0 / 1230893051,00:17:23:F5:02:F0,CQPDYMOIWF,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,ET2LL1O,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDZXDEQZ,CL72378937,clinton > Building 3 > Floor 7,76,Critical
Wireless Connection,10.102.24.32,00:1A:FA:57:E2:E0,CQPDZUOKAP,Medical,Patient Devices,Welch Allyn,Vital Signs Monitor,VSM 6000,BZF359BAICXL,Linux 3.2.67,2.40.01,N/A,102,N/A,BR61808980,bronx > Building 5 > Floor 8,67,High
Wireless Connection,10.102.24.14,84:25:3F:E0:D1:38,CQPDZUOKKK,Medical,Patient Devices,GE,ECG,MAC5500,CB1XK2J9A4,Proprietary C Executive,010B,N/A,102,N/A,AL28122346,albany > Building 5 > Floor 6,32,Very Low
Gateway Connection,10.102.23.67 / 1230138194,00:23:68:E0:8F:E0,CQPDZXCVEM,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,V357753YCU,Proprietary Micro Digital SMX RTOS,8.4.5.0,N/A,102,CQPDYMOADK,BR66030787,bronx > Building 6 > Floor 2,61,High
Gateway Connection,10.102.22.252 / 1211254629,00:10:7A:2A:45:37,CQPDZXCVYG,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,JL6SI2YOGY3,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDYMOAXE,CO84762790,columbia > Building 5 > Floor 4,75,Critical
Wireless Connection,10.102.22.212,00:10:7A:4F:00:AE,CQPDZXCWID,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,HJUY6TA,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,BR48182925,bronx > Building 6 > Floor 9,35,Very Low
Gateway Connection,10.102.22.67 / 1230369822,00:10:7A:B2:6C:6C,CQPDZXCXVR,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,BOT4GC7EI,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPEECVLFZ,AL78040863,albany > Building 2 > Floor 7,36,Very Low
Gateway Connection,10.102.23.178 / 1230873981,00:23:68:04:A6:63,CQPDZXDACJ,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,HL0LMK32,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDVRKOFL,AL28101156,albany > Building 1 > Floor 8,40,Very Low
Gateway Connection,10.102.23.138 / 1211503418,00:17:23:43:DB:96,CQPDZXDAMG,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,PENWTS6FE,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDYMOFLE,CL78625950,clinton > Building 1 > Floor 6,60,High
Wireless Connection,10.102.22.0,00:17:23:EA:19:E1,CQPDZXDEQZ,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,P4TPEXK,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CL08488373,clinton > Building 3 > Floor 7,53,Medium
Wireless Connection,10.102.21.216,00:23:68:B8:78:69,CQPDZXDFAW,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,Q0UAGRN,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CL79208189,clinton > Building 1 > Floor 9,46,Medium
Gateway Connection,10.102.23.106 / 1210196552,00:10:7A:1D:E1:6F,CQPEBHRQPJ,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,HBG59X35AQV,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEGXYZUL,WA69181268,washington > Building 2 > Floor 4,62,High
Gateway Connection,10.102.22.67 / 1211880750,00:10:7A:EF:2D:23,CQPEBHRTQL,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,7XIWX1R,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEECVLFZ,AL84156524,albany > Building 2 > Floor 7,35,Very Low
Wireless Connection,10.102.22.138,00:17:23:7D:BB:ED,CQPEBHRUKB,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,IS16BNYY75BY,Proprietary Enea OSE,9.12.1.2,N/A,102,N/A,CL78217531,clinton > Building 4 > Floor 2,70,Critical
Gateway Connection,10.102.22.209 / 1210177778,00:10:7A:C3:1D:31,CQPEBHRVDR,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,UWFLG6YXSXU,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPECSGQYL,AL47415018,albany > Building 5 > Floor 8,69,High
Gateway Connection,10.102.22.249 / 1211390262,00:10:7A:90:31:59,CQPEBHRVNM,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,HT41OYDN6SGD,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEFNKIEC,AL08361507,albany > Building 4 > Floor 3,50,Medium
Gateway Connection,10.102.23.64 / 1230309788,00:17:23:18:0C:9C,CQPEBHRWHC,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,6MONNOE,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDAOWGLC,AL82154206,albany > Building 5 > Floor 6,38,Very Low
Wireless Connection,10.102.23.141,00:10:7A:9B:DE:28,CQPECSGMAG,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,K0M1CY1L6,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,BR73752886,bronx > Building 3 > Floor 6,70,Critical
Gateway Connection,10.102.23.106 / 1230432984,00:10:7A:97:57:53,CQPECSGMKD,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,LC7WY7U,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPEGXYZUL,WA75898123,washington > Building 2 > Floor 4,64,High
Gateway Connection,10.102.22.67 / 1230654396,00:10:7A:2A:30:98,CQPECSGPLF,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,QT3FJ,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPEECVLFZ,AL03312156,albany > Building 2 > Floor 7,32,Very Low
Gateway Connection,10.102.22.137 / 1230480411,00:23:68:18:8A:32,CQPECSGQEV,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,Z23LD14,Proprietary Micro Digital SMX RTOS,8.4.5.0,N/A,102,CQPEIINZJX,BR61942287,bronx > Building 2 > Floor 7,40,Very Low
Gateway Connection,10.102.22.249 / 1211655058,00:10:7A:90:E3:10,CQPECSGQOO,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,HM6FWFVCDLUD,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEFNKIEC,AL64264210,albany > Building 4 > Floor 3,41,Very Low
Wireless Connection,10.102.22.209,00:10:7A:4C:4F:C6,CQPECSGQYL,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,FACSLU261WM4,Proprietary Enea OSE,9.12.1.2,N/A,102,N/A,AL10105049,albany > Building 5 > Floor 8,37,Very Low
Gateway Connection,10.102.23.64 / 1230214958,00:17:23:D5:C1:82,CQPECSGRIE,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,AEQW2RSR,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDAOWGLC,AL36311376,albany > Building 5 > Floor 6,71,Critical
Gateway Connection,10.102.22.0 / 1211576348,00:17:23:76:B3:61,CQPECSGUTD,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,8KDMCFHWSFAK,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDZXDEQZ,CL12375647,clinton > Building 3 > Floor 7,78,Critical
Wireless Connection,10.102.24.121,00:1A:FA:19:45:28,CQPEEBDGSU,Medical,Patient Devices,Welch Allyn,Vital Signs Monitor,VSM 6000,Q9TJT,Linux 3.2.67,2.40.01,N/A,102,N/A,CO06305684,columbia > Building 4 > Floor 4,54,Medium
Gateway Connection,10.102.23.106 / 1210499376,00:10:7A:89:CD:0B,CQPEECVIEX,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,JI6W2,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEGXYZUL,WA56663488,washington > Building 2 > Floor 4,66,High
Gateway Connection,10.102.23.140 / 1210757874,00:10:7A:04:C8:10,CQPEECVIOS,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,P72IBE,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEJTCRTU,CL10689451,clinton > Building 2 > Floor 8,62,High
Gateway Connection,10.102.22.138 / 1211709612,00:17:23:D7:60:26,CQPEECVKMF,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,K3Z5F,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEBHRUKB,CL27025551,clinton > Building 4 > Floor 2,69,High
Wireless Connection,10.102.22.67,00:10:7A:CF:D2:3F,CQPEECVLFZ,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,L1T2WVS7K69J,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,AL99120861,albany > Building 2 > Floor 7,67,High
Wireless Connection,10.102.23.31,00:17:23:4C:8E:72,CQPEECVLZL,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,QU19U6,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CL10552948,clinton > Building 6 > Floor 3,46,Medium
Wireless Connection,10.102.23.65,00:23:68:2C:90:12,CQPEECVMJG,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,DV1UAZ9Q,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CO02990574,columbia > Building 2 > Floor 3,41,Very Low
Gateway Connection,10.102.22.208 / 1230225048,00:17:23:F5:50:B0,CQPEECVMTF,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,KXW3S33B,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDAOWGBJ,CL33498013,clinton > Building 4 > Floor 7,54,Medium
Gateway Connection,10.102.22.248 / 1230692525,00:10:7A:B4:65:D9,CQPEECVNDA,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,5ISQ5P2HE,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDBZLCFY,WA91261713,washington > Building 1 > Floor 7,32,Very Low
Gateway Connection,10.102.22.1 / 1230104999,00:23:68:94:75:0D,CQPEECVPAN,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,6238B,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPEFNKKVH,AL24357247,albany > Building 1 > Floor 1,60,High
Wireless Connection,10.102.24.122,00:1A:FA:64:79:3D,CQPEFLZOKU,Medical,Patient Devices,Welch Allyn,Vital Signs Monitor,VSM 6000,JM6IF1Q,Linux 3.2.67,2.40.01,N/A,102,N/A,AL24339809,albany > Building 2 > Floor 6,63,High
Wireless Connection,10.102.24.34,00:1A:FA:32:91:B8,CQPEFLZRVJ,Medical,Patient Devices,Welch Allyn,Vital Signs Monitor,VSM 6000,TA0B34F3E,Linux 3.2.67,2.40.01,N/A,102,N/A,CO42297998,columbia > Building 3 > Floor 4,76,Critical
Gateway Connection,10.102.23.106 / 1210615831,00:10:7A:65:28:0C,CQPEFNKDZR,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,J47K6QO7,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEGXYZUL,WA40718842,washington > Building 2 > Floor 4,54,Medium
Gateway Connection,10.102.22.138 / 1230484422,00:17:23:69:05:F6,CQPEFNKGGZ,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,U834ZNUG0V,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPEBHRUKB,CL13344642,clinton > Building 4 > Floor 2,38,Very Low
Gateway Connection,10.102.23.65 / 1210756066,00:23:68:F1:C8:C0,CQPEFNKHKI,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,1M5FO34H,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEECVMJG,CO07171001,columbia > Building 2 > Floor 3,55,Medium
Wireless Connection,10.102.22.249,00:10:7A:F3:19:2C,CQPEFNKIEC,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,38ASBPGCO,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,AL32907005,albany > Building 4 > Floor 3,58,Medium
Gateway Connection,10.102.22.208 / 1211612889,00:17:23:1F:BB:03,CQPEFNKINZ,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,O2IBC,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPDAOWGBJ,CL97514292,clinton > Building 4 > Floor 7,44,Very Low
Wireless Connection,10.102.22.31,00:23:68:88:77:87,CQPEFNKKLK,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,ECC7YSJSQYA0,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,CL42041880,clinton > Building 3 > Floor 2,46,Medium
Wireless Connection,10.102.22.1,00:23:68:4B:46:F4,CQPEFNKKVH,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,WQZJWY,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,AL10830936,albany > Building 1 > Floor 1,61,High
Wireless Connection,10.102.23.106,00:10:7A:69:7B:FE,CQPEGXYZUL,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,CVQTD6,Proprietary Enea OSE,9.19.1.2,N/A,102,N/A,WA35732529,washington > Building 2 > Floor 4,77,Critical
Gateway Connection,10.102.23.140 / 1211760948,00:10:7A:1F:9B:64,CQPEGXZAEG,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,XZNNNOO,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEJTCRTU,CL77423183,clinton > Building 2 > Floor 8,55,Medium
Gateway Connection,10.102.23.179 / 1230405675,00:23:68:8E:75:EB,CQPEGXZAOB,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,DF5PAQTH,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPDUGVQXH,AL93313579,albany > Building 5 > Floor 8,57,Medium
Wireless Connection,10.102.22.211,00:10:7A:FC:D5:EF,CQPEGXZBHZ,Medical,Patient Devices,Alaris,Infusion Pump,8015 PC Unit,S14B9MS9UX,Proprietary Enea OSE,9.12.1.2,N/A,102,N/A,AL01472799,albany > Building 1 > Floor 6,33,Very Low
Gateway Connection,10.102.22.250 / 1210879055,00:10:7A:2F:DE:FC,CQPEGXZBRU,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,26TYGPENP36S,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPELDROIK,AL75534184,albany > Building 3 > Floor 1,64,High
Gateway Connection,10.102.23.31 / 1210385398,00:17:23:13:9C:66,CQPEGXZCBP,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,QH7UHPFV7A5,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEECVLZL,CL22629324,clinton > Building 6 > Floor 3,39,Very Low
Gateway Connection,10.102.23.65 / 1211477459,00:23:68:B9:F0:B3,CQPEGXZCLK,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,TDMHNDR8XOJL,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,102,CQPEECVMJG,CO30966623,columbia > Building 2 > Floor 3,36,Very Low
Gateway Connection,10.102.22.137 / 1211201813,00:23:68:78:5D:EA,CQPEGXZDPD,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,ZILHDOH,Proprietary Micro Digital SMX RTOS,9.15.1.2,N/A,102,CQPEIINZJX,BR99420273,bronx > Building 2 > Floor 7,51,Medium
Gateway Connection,10.102.21.217 / 1210133421,00:10:7A:FF:8E:B7,CQPEGXZESW,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,UQTWKAK4HFPN,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEJTCWIK,CL63494625,clinton > Building 5 > Floor 4,37,Very Low
Gateway Connection,10.102.22.1 / 1210373100,00:23:68:DE:D5:59,CQPEGXZFCR,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,0KEFUZ2K,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEFNKKVH,AL22262289,albany > Building 1 > Floor 1,38,Very Low
Gateway Connection,10.102.22.31 / 1230426197,00:23:68:BD:D7:C3,CQPEGXZFMM,Medical,Patient Devices,Alaris,Infusion Pump Module,8300 EtCO2 Module,AWQU3FT81NV,Proprietary Micro Digital SMX RTOS,8.4.5.6,N/A,102,CQPEFNKKLK,CL29014279,clinton > Building 3 > Floor 2,74,Critical
Gateway Connection,10.102.23.140 / 1210747592,00:10:7A:9C:F1:90,CQPEIINVFI,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,4HWDI9O,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPEJTCRTU,CL42778819,clinton > Building 2 > Floor 8,57,Medium
Gateway Connection,10.102.23.179 / 1210129619,00:23:68:FD:DD:BE,CQPEIINWIV,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,4GETCBGW,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,102,CQPDUGVQXH,AL35332750,albany > Building 5 > Floor 8,37,Very Low
Wireless Connection,10.13.15.179,00:18:7D:C8:A4:48,CQPBAEOLNO,Medical,Clinical IoT,Capsule,Medical Device Integrator,Neuron 2,N/A,Windows 7 Embedded,N/A,N/A,103,N/A,AL83503020,albany > Building 5 > Floor 5,64,High
Gateway Connection,10.13.15.206 / 1211392620,00:10:7A:0A:0D:AB,CQPBAEOPHQ,Medical,Patient Devices,Alaris,Infusion Pump Module,8110 Syringe Module,M3P00Y971I5K,Proprietary Micro Digital SMX RTOS,9.33.0.50,N/A,103,CQPBEKHBYG,AL36898280,albany > Building 5 > Floor 2,60,High
Gateway Connection,10.13.15.242 / 1210518404,00:17:23:F4:98:86,CQPBAEOPRL,Medical,Patient Devices,Alaris,Infusion Pump Module,8100 Pump Module,H1ZL9C,Proprietary Micro Digital SMX RTOS,9.17.0.22,N/A,103,CQPBBPDLMF,CL80071608,clinton > Building 2 > Floor 7,57,Medium
